region	bank	addr	len	symbol	role	sect	group	verify	desc
WRAM0	-	$C16A	1	wSprite06StateData1YAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C16B	1	wSprite06StateData1XAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C16C	4	wSprite06StateData1CollisionData	instance	Sprite State Data	sprites	live	
WRAM0	-	$C170	1	wSprite06StateData1End	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C170	1	wSprite07StateData1	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C170	1	wSprite07StateData1PictureID	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C171	1	wSprite07StateData1MovementStatus	instance	Sprite State Data	sprites	live	
WRAM0	-	$C172	1	wSprite07StateData1ImageIndex	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C173	1	wSprite07StateData1YStepVector	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C174	1	wSprite07StateData1YPixels	instance	Sprite State Data	sprites	live	
WRAM0	-	$C175	1	wSprite07StateData1XStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C176	1	wSprite07StateData1XPixels	instance	Sprite State Data	sprites	live	
WRAM0	-	$C177	1	wSprite07StateData1IntraAnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C178	1	wSprite07StateData1AnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C179	1	wSprite07StateData1FacingDirection	instance	Sprite State Data	sprites	live	
WRAM0	-	$C17A	1	wSprite07StateData1YAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C17B	1	wSprite07StateData1XAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C17C	4	wSprite07StateData1CollisionData	instance	Sprite State Data	sprites	live	
WRAM0	-	$C180	1	wSprite07StateData1End	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C180	1	wSprite08StateData1	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C180	1	wSprite08StateData1PictureID	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C181	1	wSprite08StateData1MovementStatus	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C182	1	wSprite08StateData1ImageIndex	instance	Sprite State Data	sprites	live	
WRAM0	-	$C183	1	wSprite08StateData1YStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C184	1	wSprite08StateData1YPixels	instance	Sprite State Data	sprites	live	
WRAM0	-	$C185	1	wSprite08StateData1XStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C186	1	wSprite08StateData1XPixels	instance	Sprite State Data	sprites	live	
WRAM0	-	$C187	1	wSprite08StateData1IntraAnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C188	1	wSprite08StateData1AnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C189	1	wSprite08StateData1FacingDirection	instance	Sprite State Data	sprites	live	
WRAM0	-	$C18A	1	wSprite08StateData1YAdjusted	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C18B	1	wSprite08StateData1XAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C18C	4	wSprite08StateData1CollisionData	instance	Sprite State Data	sprites	live	
WRAM0	-	$C190	1	wSprite08StateData1End	instance	Sprite State Data	sprites	live	
WRAM0	-	$C190	1	wSprite09StateData1	instance	Sprite State Data	sprites	live	
WRAM0	-	$C190	1	wSprite09StateData1PictureID	instance	Sprite State Data	sprites	live	
WRAM0	-	$C191	1	wSprite09StateData1MovementStatus	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C192	1	wSprite09StateData1ImageIndex	instance	Sprite State Data	sprites	live	
WRAM0	-	$C193	1	wSprite09StateData1YStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C194	1	wSprite09StateData1YPixels	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C195	1	wSprite09StateData1XStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C196	1	wSprite09StateData1XPixels	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C197	1	wSprite09StateData1IntraAnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C198	1	wSprite09StateData1AnimFrameCounter	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C199	1	wSprite09StateData1FacingDirection	instance	Sprite State Data	sprites	live	
WRAM0	-	$C19A	1	wSprite09StateData1YAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C19B	1	wSprite09StateData1XAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C19C	4	wSprite09StateData1CollisionData	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1A0	1	wSprite09StateData1End	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1A0	1	wSprite10StateData1	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1A0	1	wSprite10StateData1PictureID	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1A1	1	wSprite10StateData1MovementStatus	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1A2	1	wSprite10StateData1ImageIndex	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1A3	1	wSprite10StateData1YStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1A4	1	wSprite10StateData1YPixels	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C1A5	1	wSprite10StateData1XStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1A6	1	wSprite10StateData1XPixels	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1A7	1	wSprite10StateData1IntraAnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1A8	1	wSprite10StateData1AnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1A9	1	wSprite10StateData1FacingDirection	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C1AA	1	wSprite10StateData1YAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1AB	1	wSprite10StateData1XAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1AC	4	wSprite10StateData1CollisionData	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1B0	1	wSprite10StateData1End	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1B0	1	wSprite11StateData1	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1B0	1	wSprite11StateData1PictureID	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1B1	1	wSprite11StateData1MovementStatus	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1B2	1	wSprite11StateData1ImageIndex	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1B3	1	wSprite11StateData1YStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1B4	1	wSprite11StateData1YPixels	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1B5	1	wSprite11StateData1XStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1B6	1	wSprite11StateData1XPixels	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1B7	1	wSprite11StateData1IntraAnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1B8	1	wSprite11StateData1AnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1B9	1	wSprite11StateData1FacingDirection	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1BA	1	wSprite11StateData1YAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1BB	1	wSprite11StateData1XAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1BC	4	wSprite11StateData1CollisionData	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1C0	1	wSprite11StateData1End	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C1C0	1	wSprite12StateData1	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C1C0	1	wSprite12StateData1PictureID	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C1C1	1	wSprite12StateData1MovementStatus	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C1C2	1	wSprite12StateData1ImageIndex	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1C3	1	wSprite12StateData1YStepVector	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C1C4	1	wSprite12StateData1YPixels	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1C5	1	wSprite12StateData1XStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1C6	1	wSprite12StateData1XPixels	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1C7	1	wSprite12StateData1IntraAnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1C8	1	wSprite12StateData1AnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1C9	1	wSprite12StateData1FacingDirection	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1CA	1	wSprite12StateData1YAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1CB	1	wSprite12StateData1XAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1CC	4	wSprite12StateData1CollisionData	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1D0	1	wSprite12StateData1End	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1D0	1	wSprite13StateData1	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1D0	1	wSprite13StateData1PictureID	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1D1	1	wSprite13StateData1MovementStatus	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C1D2	1	wSprite13StateData1ImageIndex	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1D3	1	wSprite13StateData1YStepVector	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C1D4	1	wSprite13StateData1YPixels	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1D5	1	wSprite13StateData1XStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1D6	1	wSprite13StateData1XPixels	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1D7	1	wSprite13StateData1IntraAnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1D8	1	wSprite13StateData1AnimFrameCounter	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C1D9	1	wSprite13StateData1FacingDirection	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C1DA	1	wSprite13StateData1YAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1DB	1	wSprite13StateData1XAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1DC	4	wSprite13StateData1CollisionData	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1E0	1	wSprite13StateData1End	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1E0	1	wSprite14StateData1	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1E0	1	wSprite14StateData1PictureID	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1E1	1	wSprite14StateData1MovementStatus	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1E2	1	wSprite14StateData1ImageIndex	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1E3	1	wSprite14StateData1YStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1E4	1	wSprite14StateData1YPixels	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1E5	1	wSprite14StateData1XStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1E6	1	wSprite14StateData1XPixels	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1E7	1	wSprite14StateData1IntraAnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1E8	1	wSprite14StateData1AnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1E9	1	wSprite14StateData1FacingDirection	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C1EA	1	wSprite14StateData1YAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1EB	1	wSprite14StateData1XAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1EC	4	wSprite14StateData1CollisionData	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1F0	1	wSprite14StateData1End	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1F0	1	wSprite15StateData1	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1F0	1	wSprite15StateData1PictureID	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1F1	1	wSprite15StateData1MovementStatus	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1F2	1	wSprite15StateData1ImageIndex	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1F3	1	wSprite15StateData1YStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1F4	1	wSprite15StateData1YPixels	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C1F5	1	wSprite15StateData1XStepVector	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1F6	1	wSprite15StateData1XPixels	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1F7	1	wSprite15StateData1IntraAnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1F8	1	wSprite15StateData1AnimFrameCounter	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1F9	1	wSprite15StateData1FacingDirection	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1FA	1	wSprite15StateData1YAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1FB	1	wSprite15StateData1XAdjusted	instance	Sprite State Data	sprites	live	
WRAM0	-	$C1FC	4	wSprite15StateData1CollisionData	instance	Sprite State Data	sprites	live	
WRAM0	-	$C200	2	wSpritePlayerStateData2WalkAnimationCounter	entry	Sprite State Data	sprites	rom,live	Offset 0 of the player's own `wSpriteStateData2` (see that entry) — the walk-animation frame counter specifically.
WRAM0	-	$C200	2	wSprite15StateData1End	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C200	2	wSpritePlayerStateData2	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C200	2	wSpriteStateData2	instance	Sprite State Data	sprites	rom,live	The second sixteen 16-byte sprite structures: map coordinates, which sprite sheet, and the movement script.
WRAM0	-	$C202	1	wSpritePlayerStateData2YDisplacement	entry	Sprite State Data	sprites	live	The player sprite's own raw pixel offset from its tile during a step, before the mid-step adjustment `wSpritePlayerStateData1YAdjusted` applies. Measured across a real playthrough (walk, a forced battle, menus): changed value, during intro; values seen: [0].
WRAM0	-	$C203	1	wSpritePlayerStateData2XDisplacement	entry	Sprite State Data	sprites	live	The player sprite's own raw pixel offset from its tile during a step. Measured across a real playthrough (walk, a forced battle, menus): changed value, during intro; values seen: [0].
WRAM0	-	$C204	1	wSpritePlayerStateData2MapY	entry	Sprite State Data	sprites	rom,live	Map position, vertical, offset by 4 — the border blocks are counted in. Maintained for scripted objects; **not** kept up to date for the player slot in ordinary play.
WRAM0	-	$C205	1	wSpritePlayerStateData2MapX	entry	Sprite State Data	sprites	live	Map position, horizontal, offset by 4.
WRAM0	-	$C206	1	wSpritePlayerStateData2MovementByte1	entry	Sprite State Data	sprites	rom,live	The player sprite's current movement-script instruction. Measured across a real playthrough (walk, a forced battle, menus): changed value, during intro; values seen: [0].
WRAM0	-	$C207	1	wSpritePlayerStateData2GrassPriority	entry	Sprite State Data	sprites	rom,live	Whether the player sprite draws over or under the tall-grass tile beneath it. Measured across a real playthrough (walk, a forced battle, menus): changed value, during intro; values seen: [0].
WRAM0	-	$C208	1	wSpritePlayerStateData2MovementDelay	entry	Sprite State Data	sprites	live	Frames left before the player sprite's movement script advances to its next instruction. Measured across a real playthrough (walk, a forced battle, menus): changed value, during intro; values seen: [0].
WRAM0	-	$C209	4	wSpritePlayerStateData2OrigFacingDirection	entry	Sprite State Data	sprites	rom,live	The direction the player sprite was facing before its current movement instruction, restored if the instruction is a brief one (like a single look) rather than a walk. Measured across a real playthrough (walk, a forced battle, menus): changed value, during intro; values seen: [0].
WRAM0	-	$C20D	1	wSpritePlayerStateData2PictureID	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C20E	2	wSpritePlayerStateData2ImageBaseOffset	entry	Sprite State Data	sprites	rom,live	Where in video RAM this slot's tiles were loaded. 0 makes the engine skip the slot's movement AI while still drawing it.
WRAM0	-	$C210	2	wSprite01StateData2WalkAnimationCounter	entry	Sprite State Data	sprites	rom,live	Object slot 1's own walk-animation frame counter, the sibling of `wSpritePlayerStateData2WalkAnimationCounter`. Measured across a real playthrough (walk, a forced battle, menus): changed value, during intro; values seen: [0].
WRAM0	-	$C210	2	wSprite01StateData2	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C210	2	wSpritePlayerStateData2End	instance	Sprite State Data	sprites	rom,live	
WRAM0	-	$C212	1	wSprite01StateData2YDisplacement	entry	Sprite State Data	sprites	rom,live	Object slot 1's raw pixel offset from its tile during a step. Measured across a real playthrough (walk, a forced battle, menus): written from bank 28 `$00B6`, during intro, walk/menus; values seen: [0, 8].
WRAM0	-	$C213	1	wSprite01StateData2XDisplacement	entry	Sprite State Data	sprites	live	Object slot 1's raw pixel offset from its tile during a step. Measured across a real playthrough (walk, a forced battle, menus): written from bank 28 `$00B6`, during intro, walk/menus; values seen: [0, 8].
